DATAFLOW,LAST UPDATE,freq,unit,landcover,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,CZ03,2018,1.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,CZ03,2022,4.5,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,CZ04,2018,2.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,CZ04,2022,2.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,CZ05,2018,1.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,CZ05,2022,1.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,CZ06,2018,2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,CZ06,2022,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,CZ07,2018,4.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,CZ07,2022,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,CZ08,2018,1.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,CZ08,2022,1.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE,2009,3.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE,2012,3.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE,2015,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE,2018,1.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE,2022,1.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE1,2009,5.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE1,2012,4.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE1,2015,1.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE1,2018,1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE1,2022,1.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE11,2018,0.1,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE11,2022,1.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE12,2018,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE12,2022,1.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE13,2018,0.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE13,2022,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE14,2018,1.9,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE14,2022,0.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE2,2009,2.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE2,2012,2.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE2,2015,1.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE2,2018,0.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE2,2022,0.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE21,2018,0.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE21,2022,1.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE22,2018,0.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE22,2022,0.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE23,2018,0.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE23,2022,0.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE24,2018,0.1,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE24,2022,0.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE25,2018,0.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE25,2022,0.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE26,2018,0.7,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE26,2022,1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE27,2018,0.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE27,2022,0.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE3,2009,16.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE3,2012,6.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE3,2015,4,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE3,2018,3.5,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE3,2022,2.5,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE30,2018,3.5,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE30,2022,2.5,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE4,2009,5.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE4,2012,3.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE4,2015,2.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE4,2018,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE4,2022,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE40,2018,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE40,2022,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE5,2009,7.5,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE5,2012,10.6,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE5,2015,3.6,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE5,2018,17.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE5,2022,1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE50,2018,17.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE50,2022,1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE6,2009,3.3,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE6,2012,6.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE6,2015,1.4,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE6,2018,2.1,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE6,2022,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE60,2018,2.1,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE60,2022,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE7,2009,3.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE7,2012,2.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE7,2015,1.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE7,2018,0.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE7,2022,1.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE71,2018,0.4,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE71,2022,1.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE72,2018,1.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE72,2022,1.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE73,2018,1.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE73,2022,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE8,2009,2.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE8,2012,2.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE8,2015,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE8,2018,0.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE8,2022,1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE80,2018,0.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE80,2022,1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE9,2009,2.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE9,2012,2.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE9,2015,1.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE9,2018,1.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE9,2022,1.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE91,2018,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE91,2022,1.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE92,2018,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE92,2022,1.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE93,2018,1.7,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE93,2022,1.1,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE94,2018,0.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DE94,2022,1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA,2009,3.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA,2012,3.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA,2015,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA,2018,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA,2022,2.2,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA1,2018,0.4,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA1,2022,0.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA2,2018,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA2,2022,3.7,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA3,2018,1.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA3,2022,0.9,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA4,2018,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA4,2022,1.1,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA5,2018,2.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEA5,2022,3.6,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEB,2009,7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEB,2012,6.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEB,2015,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEB,2018,2.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEB,2022,1.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEB1,2018,2.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEB1,2022,1.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEB2,2018,1.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEB2,2022,1.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEB3,2018,3.7,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEB3,2022,1.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEC,2009,9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEC,2012,7.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEC,2015,1.5,u,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEC,2018,3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEC,2022,3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEC0,2018,3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEC0,2022,3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DED,2009,3.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DED,2012,3.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DED,2015,2.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DED,2018,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DED,2022,2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DED2,2018,1.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DED2,2022,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DED4,2018,0.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DED4,2022,2.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DED5,2018,2.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DED5,2022,2.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEE,2009,4.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEE,2012,3.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEE,2015,2.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEE,2018,2.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEE,2022,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEE0,2018,2.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEE0,2022,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEF,2009,1.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEF,2012,1.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEF,2015,1.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEF,2018,1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEF,2022,0.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEF0,2018,1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEF0,2022,0.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEG,2009,4.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEG,2012,4.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEG,2015,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEG,2018,1.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEG,2022,1.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEG0,2018,1.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DEG0,2022,1.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK,2009,2.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK,2012,1.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK,2015,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK,2018,2.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK,2022,2.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK0,2009,2.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK0,2012,1.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK0,2015,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK0,2018,2.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK0,2022,2.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK01,2018,3.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK01,2022,3.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK02,2018,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK02,2022,2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK03,2018,2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK03,2022,2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK04,2018,2.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK04,2022,2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK05,2018,2.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,DK05,2022,2.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EE,2009,3.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EE,2012,3.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EE,2015,2.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EE,2018,1.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EE,2022,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EE0,2009,3.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EE0,2012,3.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EE0,2015,2.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EE0,2018,1.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EE0,2022,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EE00,2018,1.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EE00,2022,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL,2009,9.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL,2012,7.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL,2015,4.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL,2018,3.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL,2022,3.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL3,2009,10.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL3,2012,5.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL3,2015,1.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL3,2018,2.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL3,2022,3.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL30,2018,2.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL30,2022,3.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL4,2009,6.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL4,2012,7.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL4,2015,3.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL4,2018,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL4,2022,2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL41,2018,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL41,2022,2.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL42,2018,1.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL42,2022,2.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL43,2018,2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL43,2022,1.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL5,2009,7.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL5,2012,7.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL5,2015,4.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL5,2018,4.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL5,2022,3.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL51,2018,2.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL51,2022,3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL52,2018,2.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL52,2022,2.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL53,2018,9.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL53,2022,7.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL54,2018,4.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL54,2022,3.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL6,2009,11.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL6,2012,8.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL6,2015,4.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL6,2018,3.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL6,2022,3.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL61,2018,4.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL61,2022,4.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL62,2018,3.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL62,2022,1.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL63,2018,3.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL63,2022,1.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,PC,E10,EL64,2018,2.3,,
